"uuid","xml src","md src","marketing loc","docs loc"
"82cc6a19-bfde-47b3-92b9-b862be70dd87","target-standard-premium-master/src/recs/c_design-overview.xml","help/c-recommendations/c-design-overview/design-overview.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/recommendations-design/design-overview.html"
"39938ec2-b12e-44cf-9218-69195fba0ff7","target-standard-premium-master/src/target/c_mobile-visual-experience-composer-android.xml","help/c-target-mobile-app/c-mobile-visual-experience-composer/mobile-visual-experience-composer-android.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_mobile-visual-experience-composer-android.html","https://docs.adobe.com/content/help/en/target/using/implement-target/mobile-apps/composer/mobile-visual-experience-composer-android.html"
"d8f48c94-6487-437b-828f-f9be7da58f48","target-standard-premium-master/src/ov/c_understanding-global-mbox.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/t-mbox-download/c-understanding-global-mbox/understanding-global-mbox.md","https://marketing.adobe.com/resources/help/en_US/target/ov/c_understanding-global-mbox.html","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/mbox-implement/global-mbox/understanding-global-mbox.html"
"24e9ae0f-099b-430b-b2bb-03b405f88929","target-standard-premium-master/src/target/r_success_metrics.xml","help/c-activities/r-success-metrics/success-metrics.md","https://marketing.adobe.com/resources/help/en_US/target/target/r_success_metrics.html","https://docs.adobe.com/content/help/en/target/using/activities/success-metrics/success-metrics.html"
"e73fead8-0f7e-4f44-8ddb-6611b17c2e8b","target-standard-premium-master/src/ov/c_troubleshooting-user-management.xml","help/administrating-target/c-user-management/c-user-management/troubleshooting-user-management.md","https://marketing.adobe.com/resources/help/en_US/target/ov/c_troubleshooting-user-management.html","https://docs.adobe.com/content/help/en/target/using/administer/manage-users/users/troubleshooting-user-management.html"
"e0876963-5905-4850-a615-953e435f26e9","target-standard-premium-master/src/recs/c_catalog_search.xml","help/c-recommendations/c-products/catalog-search.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/entities/catalog-search.html"
"c62ac156-b4cf-494c-979f-33f889abd118","target-standard-premium-master/src/target/target-key-concepts.xml","help/c-intro/target-key-concepts.md","https://marketing.adobe.com/resources/help/en_US/target/target/target-key-concepts.html","https://docs.adobe.com/content/help/en/target/using/introduction/target-key-concepts.html"
"f8eb0331-bc2b-4be9-9b35-c764ac091ef4","target-standard-premium-master/src/ov2/c_global-mbox-frequently-asked-questions.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/c-target-atjs-faq/global-mbox-frequently-asked-questions.md","","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/faq-at-js/global-mbox-frequently-asked-questions.html"
"b04ad535-62fb-4dd3-ab3f-23da60fbffbd","target-standard-premium-master/src/a4t/t_campaign_creation.xml","help/c-integrating-target-with-mac/a4t/campaign-creation.md","","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/campaign-creation.html"
"79cebc00-80c7-4e32-8b26-ece7007751a4","target-standard-premium-master/src/target/c_operating_system.xml","help/c-target/c-audiences/c-target-rules/operating-system.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_operating_system.html","https://docs.adobe.com/content/help/en/target/using/audiences/create-audiences/categories-audiences/operating-system.html"
"1fcd3984-7c6d-4619-953e-3e28eb0d015a","target-standard-premium-master/src/ov2/c_target-atjs-faq.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/c-target-atjs-faq/target-atjs-faq.md","","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/faq-at-js/target-atjs-faq.html"
"c6571632-942d-48c7-99ec-5c17f9ff983d","target-standard-premium-master/src/target/t_target-experience-to-multiple-audiences.xml","help/c-activities/t-test-ab/t-test-create-ab/target-experience-to-multiple-audiences.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_target-experience-to-multiple-audiences.html","https://docs.adobe.com/content/help/en/target/using/activities/abtest/create/target-experience-to-multiple-audiences.html"
"6299982b-b1ba-4dd0-9c69-36a76680a3e1","target-standard-premium-master/src/target/t_xt_create.xml","help/c-activities/t-experience-target/t-xt-create/xt-create.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_xt_create.html","https://docs.adobe.com/content/help/en/target/using/activities/experience-targeting/create-targeting/xt-create.html"
"65f67c4a-a931-4e0d-80d9-29ab67b62573","target-standard-premium-master/src/ov2/c_manage-flicker-with-atjs.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/c-how-atjs-works/manage-flicker-with-atjs.md","","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/at-js/manage-flicker-with-atjs.html"
"616798a6-1587-410f-9ac6-473beb39e3fc","target-standard-premium-master/src/a4t/a4t.xml","help/c-integrating-target-with-mac/a4t/a4t.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/a4t.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/a4t.html"
"b81d9c91-a222-4768-9ac8-359f9ab9ca2d","target-standard-premium-master/src/target/c_category_affinity.xml","help/c-target/c-visitor-profile/category-affinity.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_use-category-affinity-for-targeted-group.html","https://docs.adobe.com/content/help/en/target/using/audiences/visitor-profiles/category-affinity.html"
"89dca5b4-c23d-4dfa-8f13-f1b05c7ab22c","target-standard-premium-master/src/target/c_activities.xml","help/c-activities/activities.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_activities.html","https://docs.adobe.com/content/help/en/target/using/activities/activities.html"
"bd3a7fa4-ba45-4ea3-81b6-fc2584831ce4","target-standard-premium-master/src/a4t/c_reporting.xml","help/c-integrating-target-with-mac/a4t/reporting.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_reporting.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/reporting.html"
"e8aee4d7-2b99-4e1f-8004-2efc820658b5","target-standard-premium-master/src/target/automated_traffic_allocation.xml","help/c-activities/automated-traffic-allocation/automated-traffic-allocation.md","https://marketing.adobe.com/resources/help/en_US/target/target/automated_traffic_allocation.html","https://docs.adobe.com/content/help/en/target/using/activities/auto-allocate/automated-traffic-allocation.html"
"21d321c7-3da4-44a2-a04f-1807cc2a893b","target-standard-premium-master/src/target/c_api-and-sdk-overview.xml","help/c-implementing-target/c-api-and-sdk-overview/api-and-sdk-overview.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_api-and-sdk-overview.html","https://docs.adobe.com/content/help/en/target/using/implement-target/server-side-implement-target/api-and-sdk-overview.html"
"ac222ade-ddd9-4b32-a16f-4d83b8766384","target-standard-premium-master/src/recs/c_template_faq.xml","help/c-recommendations/c-design-overview/template-faq.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/recommendations-design/template-faq.html"
"06b9c92a-e9bd-4444-abbc-7b6dffcefea7","target-standard-premium-master/src/target/c_network.xml","help/c-target/c-audiences/c-target-rules/network.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_network.html","https://docs.adobe.com/content/help/en/target/using/audiences/create-audiences/categories-audiences/network.html"
"5529d620-4a33-479c-871f-18dcd59abb07","target-standard-premium-master/src/ov/c_mbox_technical.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/t-mbox-download/mbox-technical.md","https://marketing.adobe.com/resources/help/en_US/target/ov/c_mbox_technical.html","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/mbox-implement/mbox-technical.html"
"f7611fbb-76fe-44d7-a78f-ab22e9a2a2bc","target-standard-premium-master/src/target/t_create_content_folder.xml","help/c-experiences/c-manage-content/create-content-folder.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_create_content_folder.html","https://docs.adobe.com/content/help/en/target/using/experiences/offers/create-content-folder.html"
"04cfb0fe-1f45-4824-bd06-d54c43baaffe","target-standard-premium-master/src/ov2/c_target-debugging-atjs.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/c-target-debugging-atjs/target-debugging-atjs.md","","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/functions-overview/target-debugging-atjs.html"
"ad700b90-f409-496a-bc26-0f0367410a85","target-standard-premium-master/src/a4t/t_analytics_tracking_server.xml","help/c-integrating-target-with-mac/a4t/analytics-tracking-server.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/t_analytics_tracking_server.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/analytics-tracking-server.html"
"a6d64e39-6cdc-49fe-afe5-ecf7dcacf97d","target-standard-premium-master/src/ov2/c_methods-to-get-data-into-target.xml","help/c-implementing-target/c-considerations-before-you-implement-target/c-methods-to-get-data-into-target/methods-to-get-data-into-target.md","","https://docs.adobe.com/content/help/en/target/using/implement-target/before-implement/methods/methods-to-get-data-into-target.html"
"ddc7330c-199a-4e38-b3d4-6786e3997783","target-standard-premium-master/src/mvt/c_url.xml","help/c-activities/c-multivariate-testing/t-create-multivariate-test/url.md","https://marketing.adobe.com/resources/help/en_US/target/mvt/c_url.html","https://docs.adobe.com/content/help/en/target/using/activities/multivariate-test/create-mvt/url.html"
"eb0938b9-7f35-4bb5-ac4b-260b2144db5b","target-standard-premium-master/src/target/c_uploading-data-for-target's-personalization-algorithms.xml","help/c-activities/t-automated-personalization/uploading-data-for-the-target-personalization-algorithms.md","","https://docs.adobe.com/content/help/en/target/using/activities/automated-personalization/uploading-data-for-the-target-personalization-algorithms.html"
"f503bc44-a664-4d09-82dc-80a1198ad9d0","target-standard-premium-master/src/ov/c_mboxjs-functions.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/t-mbox-download/mboxjs-functions.md","https://marketing.adobe.com/resources/help/en_US/target/ov/c_mboxjs-functions.html","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/mbox-implement/mboxjs-functions.html"
"df5aaded-cb8c-4929-801f-deb0a190febd","target-standard-premium-master/src/target/t_target-access-from-mac.xml","help/c-intro/target-access-from-mac.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_target-access-from-mac.html","https://docs.adobe.com/content/help/en/target/using/introduction/target-access-from-mac.html"
"66f7753e-d9c1-4efa-8b10-fd637c8f53f6","target-standard-premium-master/src/target/c_call-Responses-library-version.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/t-mbox-download/call-responses-library-version.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_call-Responses-library-version.html","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/mbox-implement/call-responses-library-version.html"
"4a8fbb23-93d8-49f3-aca3-dbbdd6da0178","target-standard-premium-master/src/target/t_click_tracking.xml","help/c-activities/r-success-metrics/click-tracking.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_click_tracking.html","https://docs.adobe.com/content/help/en/target/using/activities/success-metrics/click-tracking.html"
"2ef07b6c-086d-43ac-bf02-efe217652a3a","target-standard-premium-master/src/target/t_experience_preview.xml","help/c-activities/t-automated-personalization/experience-preview.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_experience_preview.html","https://docs.adobe.com/content/help/en/target/using/activities/automated-personalization/experience-preview.html"
"812258e0-8d28-4ef3-b745-45ed694fcabe","target-standard-premium-master/src/recs/t_create_design.xml","help/c-recommendations/c-design-overview/create-design.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/recommendations-design/create-design.html"
"09ffd9ca-5544-4ea1-bb0c-b20e42e6bcf6","target-standard-premium-master/src/ov/c_visitor_profile.xml","help/c-target/c-visitor-profile/visitor-profile.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_visitor_profile.html","https://docs.adobe.com/content/help/en/target/using/audiences/visitor-profiles/visitor-profile.html"
"a76ed523-32cb-46a2-a2a3-aba7f880248b","target-standard-premium-master/src/target/c_profile_parameters.xml","help/c-target/c-visitor-profile/profile-parameters.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_profile_parameters.html","https://docs.adobe.com/content/help/en/target/using/audiences/visitor-profiles/profile-parameters.html"
"d0710adb-4649-4b57-9b70-4b49d43fa591","target-standard-premium-master/src/target/t_testing-email-image-adbox.xml","help/c-implementing-target/c-non-javascript-based-implementation/testing-email-image-adbox.md","https://marketing.adobe.com/resources/help/en_US/target/target/t_testing-email-image-adbox.html","https://docs.adobe.com/content/help/en/target/using/implement-target/implement-email/testing-email-image-adbox.html"
"fe603a4b-bd61-49f4-b1b7-a0329aa905f5","target-standard-premium-master/src/a4t/c_before_implement.xml","help/c-integrating-target-with-mac/a4t/before-implement.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_before_implement.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/before-implement.html"
"7f1adc43-35b4-442c-bb06-feab60604a87","target-standard-premium-master/src/ov2/r_target-test-atjs.xml","help/c-implementing-target/c-implementing-target-for-client-side-web/t-mbox-download/c-target-atjs-implementation/target-test-atjs.md","","https://docs.adobe.com/content/help/en/target/using/implement-target/client-side/mbox-implement/migrate-mbox/target-test-atjs.html"
"e109878c-9771-426e-8ad1-b6ea66f6a900","target-standard-premium-master/src/target/c_vec_selectors.xml","help/c-experiences/c-visual-experience-composer/vec-selectors.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_vec_selectors.html","https://docs.adobe.com/content/help/en/target/using/experiences/visual-experience-composer-vec/vec-selectors.html"
"4f5693c8-5372-425b-8e61-efb595b144cc","target-standard-premium-master/src/target/c_sample_size_determination.xml","help/c-activities/t-test-ab/sample-size-determination.md","https://marketing.adobe.com/resources/help/en_US/target/target/c_sample_size_determination.html","https://docs.adobe.com/content/help/en/target/using/activities/abtest/sample-size-determination.html"
"27672881-a79c-4271-9a61-defddb9a5249","target-standard-premium-master/src/recs/r_entity_attributes.xml","help/c-recommendations/c-products/entity-attributes.md","","https://docs.adobe.com/content/help/en/target/using/recommendations/entities/entity-attributes.html"
"61bef460-8613-4251-b1b2-b6226ec86d9b","target-standard-premium-master/src/a4t/c_understanding-expected-data-variances.xml","help/c-integrating-target-with-mac/a4t/understanding-expected-data-variances.md","https://marketing.adobe.com/resources/help/en_US/target/a4t/c_understanding-expected-data-variances.html","https://docs.adobe.com/content/help/en/target/using/integrate/a4t/understanding-expected-data-variances.html"
